波长(nm),相对强度
841.631104,305.0
841.933933,240.0
842.2367620000002,259.0
842.5395910000002,289.0
842.8424200000002,313.0
843.1452490000001,237.0
843.4480780000001,240.0
843.7509070000001,290.0
844.0537360000001,284.0
844.356565,274.0
844.659394,299.0
844.9622230000002,296.0
845.2650520000002,259.0
845.5678810000002,316.0
845.8707100000001,235.0
846.1735390000001,217.0
846.4763680000001,273.0
846.7791970000001,289.0
847.082026,229.0
847.384855,279.0
847.6876840000002,264.0
847.9905130000002,263.0
848.2933420000002,276.0
848.5961710000001,264.0
848.8990000000001,303.0
849.2018290000001,237.0
849.5046580000001,253.0
849.807487,196.0
850.110316,237.0
850.4131450000002,233.0
850.7159740000002,243.0
851.0188030000002,229.0
851.3216320000001,182.0
851.6244610000001,239.0
851.9272900000001,199.0
852.2301190000001,264.0
852.532948,246.0
852.835777,230.0
853.1386060000002,271.0
853.4414350000002,318.0
853.7442640000002,334.0
854.0470930000001,345.0
854.3499220000001,338.0
854.6527510000001,292.0
854.95558,316.0
855.258409,237.0
855.5612380000002,202.0
855.8640670000002,239.0
856.1668960000002,228.0
856.4697250000002,280.0
856.7725540000001,236.0
857.0753830000001,247.0
857.3782120000001,210.0
857.681041,221.0
857.98387,299.0
858.2866990000002,313.0
858.5895280000002,326.0
858.8923570000002,336.0
859.1951860000001,237.0
859.4980150000001,190.0
859.8008440000001,243.0
860.1036730000001,247.0
860.406502,240.0
860.709331,229.0
861.0121600000002,191.0
861.3149890000002,196.0
861.6178180000002,207.0
861.9206470000001,260.0
862.2234760000001,233.0
862.5263050000001,227.0
862.8291340000001,247.0
863.131963,214.0
863.434792,192.0
863.7376210000002,282.0
864.0404500000002,251.0
864.3432790000002,227.0
864.6461080000001,194.0
864.9489370000001,264.0
865.2517660000001,300.0
