波长(nm),相对强度
811.6510330000001,2011.0
811.9538620000001,2077.0
812.256691,2085.0
812.55952,2077.0
812.8623490000002,1985.0
813.1651780000002,2029.0
813.4680070000002,2093.0
813.7708360000001,2032.0
814.0736650000001,2093.0
814.3764940000001,2009.0
814.6793230000001,1977.0
814.982152,2039.0
815.284981,2010.0
815.5878100000002,2015.0
815.8906390000002,2031.0
816.1934680000002,1978.0
816.4962970000001,2017.0
816.7991260000001,2002.0
817.1019550000001,1916.0
817.4047840000001,1939.0
817.707613,1930.0
818.010442,1880.0
818.3132710000002,1950.0
818.6161000000002,1901.0
818.9189290000002,1911.0
819.2217580000001,1865.0
819.5245870000001,1807.0
819.8274160000001,1765.0
820.1302450000001,1780.0
820.433074,1737.0
820.735903,1744.0
821.0387320000002,1842.0
821.3415610000002,1867.0
821.6443900000002,1807.0
821.9472190000001,1815.0
822.2500480000001,1782.0
822.5528770000001,1757.0
822.855706,1764.0
823.158535,1801.0
823.4613640000002,1732.0
823.7641930000002,1689.0
824.0670220000002,1708.0
824.3698510000002,1760.0
824.6726800000001,1663.0
824.9755090000001,1614.0
825.2783380000001,1643.0
825.581167,1642.0
825.883996,1624.0
826.1868250000002,1617.0
826.4896540000002,1655.0
826.7924830000002,1711.0
827.0953120000001,1705.0
827.3981410000001,1654.0
827.7009700000001,1654.0
828.0037990000001,1627.0
828.306628,1661.0
828.609457,1664.0
828.9122860000002,1663.0
829.2151150000002,1714.0
829.5179440000002,1650.0
829.8207730000001,1615.0
830.1236020000001,1572.0
830.4264310000001,1530.0
830.7292600000001,1547.0
831.032089,1556.0
831.334918,1651.0
831.6377470000002,1594.0
831.9405760000002,1626.0
832.2434050000002,1643.0
832.5462340000001,1651.0
832.8490630000001,1623.0
833.1518920000001,1639.0
833.4547210000001,1576.0
833.75755,1572.0
834.060379,1522.0
834.3632080000002,1540.0
834.6660370000002,1529.0
834.9688660000002,1522.0
835.2716950000001,1532.0
835.5745240000001,1494.0
835.8773530000001,1537.0
836.1801820000001,1518.0
836.483011,1497.0
836.78584,1438.0
837.0886690000002,1487.0
837.3914980000002,1426.0
837.6943270000002,1460.0
837.9971560000001,1488.0
838.2999850000001,1526.0
838.6028140000001,1513.0
838.905643,1528.0
839.208472,1522.0
839.5113010000002,1561.0
839.8141300000002,1521.0
840.1169590000002,1479.0
840.4197880000002,1393.0
840.7226170000001,1333.0
841.0254460000001,1331.0
841.3282750000001,1319.0
841.631104,1358.0
841.933933,1340.0
842.2367620000002,1390.0
842.5395910000002,1392.0
842.8424200000002,1411.0
843.1452490000001,1334.0
843.4480780000001,1397.0
843.7509070000001,1403.0
844.0537360000001,1339.0
844.356565,1371.0
844.659394,1334.0
844.9622230000002,1327.0
845.2650520000002,1311.0
845.5678810000002,1247.0
845.8707100000001,1237.0
846.1735390000001,1237.0
846.4763680000001,1267.0
846.7791970000001,1245.0
847.082026,1273.0
847.384855,1298.0
847.6876840000002,1309.0
847.9905130000002,1314.0
848.2933420000002,1350.0
848.5961710000001,1318.0
848.8990000000001,1348.0
849.2018290000001,1305.0
849.5046580000001,1242.0
849.807487,1279.0
850.110316,1241.0
850.4131450000002,1333.0
850.7159740000002,1251.0
851.0188030000002,1276.0
851.3216320000001,1320.0
851.6244610000001,1327.0
851.9272900000001,1271.0
852.2301190000001,1306.0
852.532948,1297.0
852.835777,1235.0
853.1386060000002,1254.0
853.4414350000002,1242.0
853.7442640000002,1241.0
854.0470930000001,1257.0
854.3499220000001,1246.0
854.6527510000001,1282.0
854.95558,1282.0
855.258409,1229.0
855.5612380000002,1152.0
855.8640670000002,1173.0
856.1668960000002,1201.0
856.4697250000002,1161.0
856.7725540000001,1190.0
857.0753830000001,1209.0
857.3782120000001,1172.0
857.681041,1217.0
857.98387,1211.0
858.2866990000002,1234.0
858.5895280000002,1198.0
858.8923570000002,1201.0
859.1951860000001,1162.0
859.4980150000001,1186.0
859.8008440000001,1139.0
860.1036730000001,1155.0
860.406502,1124.0
860.709331,1167.0
861.0121600000002,1155.0
861.3149890000002,1204.0
861.6178180000002,1212.0
861.9206470000001,1167.0
862.2234760000001,1130.0
862.5263050000001,1170.0
862.8291340000001,1191.0
863.131963,1160.0
863.434792,1128.0
863.7376210000002,1148.0
864.0404500000002,1104.0
864.3432790000002,1082.0
864.6461080000001,1061.0
864.9489370000001,1057.0
865.2517660000001,1044.0
